,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Rooms_outlier,HouseFloor_outlier,HouseYear_outlier,LifeSquare_nan,DistrictSize,new_district,IsDistrictLarge,MedPriceByDistrict,MedPriceByFloorYear,Price
2903,4.0,81.55730568866873,81.6473778021562,11.0,10,10.0,1955,0.212515361,1,1,19,3293,16,3,7,1,0,0,0,0,8.0,0,0,243250.62331044863,184486.69433545138,316784.2980578214
2904,2.0,46.010786331809285,28.76597623158145,5.0,6,9.0,1977,0.135649789,1,1,46,7960,6,3,11,1,0,0,0,0,34.0,0,0,227089.7360381992,192538.8720151198,220336.9842500326
2905,1.0,36.98344368452791,18.74100808238918,7.0,7,9.0,1969,0.333891544,1,1,30,6564,1,0,0,1,0,0,0,0,30.0,0,0,154501.35842957482,192538.8720151198,159765.39718370914
2906,1.0,33.35779588583981,20.00432832839266,5.0,6,9.0,1972,0.007658515,1,1,35,7077,56,3,19,1,0,1,0,0,7.0,0,0,243250.62331044863,192538.8720151198,221250.5131179446
2907,2.0,42.87514385849621,26.61084143872864,5.0,3,12.0,1974,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,0,53.0,0,0,200019.0134814035,180026.27472052464,168824.4739879234
2908,1.0,35.9470664500824,22.659924874919227,10.0,3,9.0,1977,0.300322518,1,1,52,10311,6,1,9,1,0,1,0,0,78.0,0,0,181918.22395966784,180026.27472052464,178782.32299472822
2909,2.0,47.28812379137417,29.67902335783063,6.0,6,9.0,1973,0.035145267,1,1,42,9292,3,0,3,1,0,0,0,0,54.0,0,0,215477.28897389598,192538.8720151198,218587.7223157699
2910,2.0,46.21228951385411,31.38173854803919,5.0,3,5.0,1969,0.307466659,1,0,30,5048,9,2,5,1,0,0,0,0,25.0,0,0,200049.7089858713,180026.27472052464,161577.78437306383
2911,3.0,55.54495973521265,38.513228591735086,5.0,2,5.0,1962,0.133215333,1,1,49,11395,3,3,4,0,0,1,0,0,77.0,0,0,320685.23214922764,180026.27472052464,188547.10769824404
2912,2.0,52.73395031214855,34.71890116429108,8.0,13,16.0,1984,0.049863387,1,1,18,3746,9,3,1,1,0,0,0,0,6.0,0,0,294083.54997533344,232825.53906714258,305081.9038252221
2913,2.0,62.445718433214594,32.87582960980913,12.0,6,9.0,1970,0.1489038909999999,1,1,9,1952,1,3,2,1,0,0,0,0,106.0,0,1,162550.15731117668,192538.8720151198,170281.746701417
2914,2.0,68.97677771793644,62.97677771793644,3.0,7,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,1,152.0,0,1,177872.2651876468,192538.8720151198,184801.13635763124
2915,1.0,34.75419176524872,19.65637610992546,6.0,6,9.0,1982,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,41.0,0,0,181031.11561815598,231293.38628897647,158373.81380110432
2916,1.0,39.31735061325933,22.41530124650502,9.0,8,16.0,1986,0.133215333,1,1,49,11395,3,3,4,0,0,0,0,0,66.0,0,0,185169.18572935258,231293.38628897647,184360.21196480442
2917,2.0,61.25354853615504,55.25354853615504,3.0,21,22.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,1,152.0,0,1,177872.2651876468,175836.38525932154,181138.54689057078
2918,2.0,54.12333472739387,29.758644964113675,8.0,9,14.0,1977,0.1220903469999999,1,1,29,6566,7,4,0,1,0,0,0,0,26.0,0,0,242225.73118002072,192538.8720151198,279654.3820073038
2919,2.0,65.22599906915602,59.22599906915602,3.0,15,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,202078.69215108693,184486.69433545138,193610.61131510354
2920,3.0,96.99525962639784,5.334519693807405,3.0,24,25.0,2017,0.041124634,1,1,46,9515,5,1,10,1,0,0,0,0,64.0,0,0,402273.7780134339,218538.048236916,448679.2361373484
2921,2.0,51.39579121978623,32.650826018825995,8.0,6,17.0,2001,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,66.0,0,0,235975.23254751437,221027.67238496797,203136.2647558955
2922,2.0,49.09996463612847,29.578727254720658,6.0,2,9.0,1974,0.133215333,1,1,49,11395,3,3,4,0,0,0,0,0,77.0,0,0,208701.6173203945,180026.27472052464,180052.14227618033
2923,1.0,40.83133090324648,27.83133090324648,10.0,16,17.0,1977,0.011654127,1,1,4,915,0,0,0,1,0,0,0,1,578.0,0,1,117801.20493288733,175836.38525932154,107312.14980410755
2924,1.0,33.04004282102069,18.13938704913121,5.0,4,5.0,1965,0.21843974,1,1,21,4472,6,4,7,0,0,1,0,0,7.0,0,0,214443.1097585299,188753.1630208684,178963.02587585314
2925,2.0,40.072640287664335,25.84823010416485,7.0,4,12.0,1969,0.020741326,1,1,24,5613,5,2,5,1,0,0,0,0,11.0,0,0,220679.47700935992,188753.1630208684,227440.9468879489
2926,4.0,90.9505332873762,64.4558113572266,10.0,3,16.0,2002,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,45.0,0,0,197883.69682064632,238247.4214977755,259757.06154993287
2927,1.0,32.22956476162387,17.129572841468462,6.0,4,5.0,1964,0.1220903469999999,1,1,29,6566,7,4,0,1,0,0,0,0,49.0,0,0,169333.5333558262,188753.1630208684,147141.8427280517
2928,3.0,65.36041675560371,65.62741601653288,3.0,1,1.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,0,578.0,0,1,209714.9398043233,178342.56686107177,197472.34538702283
2929,1.0,37.47855195742445,19.482525686064616,7.0,15,17.0,1993,0.069753361,1,1,53,13670,4,1,11,1,0,0,0,0,197.0,0,1,136573.03323644644,232825.53906714258,169334.06699773282
2930,3.0,64.69659095494735,58.696590954947354,3.0,1,3.0,1977,0.034656082,1,1,0,168,0,0,0,1,0,1,0,1,377.0,0,1,155760.41968882288,178342.56686107177,141871.62231503316
2931,2.0,51.73471564830852,33.73287186719496,6.0,11,12.0,1969,0.0,1,1,33,7425,1,2,5,1,0,0,0,0,6.0,0,0,263775.8368442466,184486.69433545138,254920.51381164082
2932,2.0,49.23517791064016,32.86714121134105,5.0,5,5.0,1966,0.265088676,1,1,37,5288,0,3,2,1,0,0,0,0,52.0,0,0,193286.00375273364,188753.1630208684,187284.07744401
2933,2.0,55.74682233751492,49.74682233751492,3.0,1,1.0,1977,0.034656082,1,1,0,168,0,0,0,1,0,1,0,1,377.0,0,1,143681.1841476016,178342.56686107177,110766.83749028109
2934,3.0,64.73138750189658,47.40167894258556,6.0,5,12.0,1972,0.089039719,1,1,33,7976,5,0,11,1,0,0,0,0,15.0,0,0,268682.758518933,188753.1630208684,263385.94881638116
2935,2.0,67.93371378171005,52.933713781710054,12.0,11,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,1,333.0,0,1,178456.9735752324,184486.69433545138,177348.08215597057
2936,2.0,58.214287908859696,32.62616318965069,12.0,8,14.0,1999,0.31019913,1,1,11,2748,1,0,0,1,0,1,0,0,197.0,0,1,189407.4278287192,231293.38628897647,174648.5729664897
2937,3.0,84.01352699751675,85.79180502042576,3.0,14,17.0,2018,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,102.0,0,1,204216.47827045695,173987.19085325956,231311.46317146617
2938,1.0,40.34674496286492,23.378128939348954,10.0,13,22.0,1996,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,41.0,0,0,181031.11561815598,232825.53906714258,193586.11325184206
2939,1.0,46.18447415393275,40.18447415393275,3.0,1,1.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,1,0,1,333.0,0,1,131151.38600978858,178342.56686107177,131114.62978112535
2940,1.0,42.82272709670459,22.87754350953626,7.0,3,17.0,2008,0.034331497,1,1,25,5487,3,0,4,1,0,0,0,0,117.0,0,1,154154.1164650999,238247.4214977755,176207.54989915024
2941,1.0,36.5108661482337,24.08144729291885,7.0,5,9.0,1967,0.188783766,1,1,31,6137,4,0,1,1,0,0,0,0,78.0,0,0,172887.52455463458,188753.1630208684,162515.91261211765
2942,2.0,43.70337950452935,29.135393528304213,6.0,5,5.0,1962,0.0,1,1,23,3684,2,0,4,1,0,0,0,0,4.0,0,0,279398.4901790145,188753.1630208684,249640.0087715174
2943,1.0,41.40048585227234,42.25089555907527,3.0,4,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,0,445.0,0,1,147390.42564321414,188753.1630208684,151353.44192493786
2944,2.0,66.7938414252661,36.75044300718617,12.0,10,23.0,2008,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,79.0,0,0,240307.89503096056,250613.2151511065,269978.1557530091
2945,2.0,44.01226548475897,29.39766437682501,5.0,2,5.0,1969,0.307466659,1,0,30,5048,9,2,5,1,0,0,0,0,25.0,0,0,200049.7089858713,180026.27472052464,140848.67546885705
2946,2.0,87.28585801265008,59.122156819204726,6.0,4,36.0,2011,0.006076152,1,1,30,5285,0,6,6,1,0,0,0,0,26.0,0,0,234208.25248019656,170847.41676632906,388073.12146813376
2947,2.0,70.59945810437101,64.59945810437101,3.0,1,1.0,1977,0.060753049,1,1,15,2787,2,0,7,1,0,1,0,1,21.0,0,0,278763.6490554062,178342.56686107177,273315.4702754291
2948,1.0,37.21207404763545,18.79996933212658,7.0,4,5.0,1979,0.4288258179999999,1,1,25,5011,8,0,2,1,0,1,0,0,45.0,0,0,156375.02000227175,188753.1630208684,154938.47594674726
2949,2.0,52.706773979505314,34.38709122845507,8.0,6,17.0,1989,0.089039719,1,1,33,7976,5,0,11,1,0,0,0,0,37.0,0,0,218489.4047424709,231293.38628897647,248619.61155294906
2950,1.0,46.03239119271109,22.73232383248235,10.0,23,24.0,2008,0.158249043,1,1,21,5731,0,1,0,1,0,0,0,0,32.0,0,0,163165.9826430662,234885.52718597956,170239.0974794032
2951,2.0,55.94133754638766,35.13644299247454,8.0,3,9.0,1962,0.327018035,1,1,12,2270,23,1,0,1,0,0,0,0,7.0,0,0,315704.3364947701,180026.27472052464,288998.91391428607
2952,2.0,67.64688874787622,61.64688874787622,3.0,5,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,377.0,0,1,143681.1841476016,188753.1630208684,204294.33604451254
2953,1.0,35.532186031603935,22.380693711000266,6.0,5,9.0,1977,0.127375905,1,1,43,8429,3,3,9,1,0,0,0,0,47.0,0,0,186389.85498086028,188753.1630208684,165925.38957600918
2954,3.0,60.9125452331195,42.76733585188625,6.0,6,9.0,1975,0.0077202819999999,1,1,38,4788,2,0,4,1,0,0,0,0,23.0,0,0,260185.62083711172,192538.8720151198,253193.88172033904
2955,3.0,80.13276169446789,44.54653023367209,10.0,15,22.0,2017,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,0,74.0,0,0,329057.8277837874,173987.19085325956,330250.5337669346
2956,3.0,78.58267256552348,48.07937516587591,10.0,10,12.0,2007,0.035145267,1,1,42,9292,3,0,3,1,0,0,0,0,54.0,0,0,326541.04191677156,250613.2151511065,376442.0828097576
2957,1.0,41.95728802110396,41.598685828279976,3.0,4,9.0,2017,0.034656082,1,1,0,168,0,0,0,1,0,0,0,0,377.0,0,1,103905.55860519898,170847.41676632906,89803.66226207923
2958,3.0,78.90748783744003,51.960540727713536,9.0,1,17.0,2001,0.151346216,1,0,32,5889,10,4,1,1,0,0,0,0,22.0,0,0,298194.50275338115,212356.92400084023,333223.8369660673
2959,2.0,56.10456018998684,34.44619398026761,9.0,11,15.0,2001,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,66.0,0,0,235975.23254751437,250613.2151511065,239124.64077828743
2960,2.0,56.91252110305673,29.876154184933053,8.0,5,12.0,1983,0.127811589,1,1,28,7287,5,1,3,1,0,0,0,0,55.0,0,0,224277.83102613143,227067.53387831067,250628.64642110874
2961,4.0,101.4372323413303,72.96708520544571,8.0,4,5.0,1960,0.225824954,0,1,41,6558,7,3,2,1,0,0,0,0,74.0,0,0,221922.5314581693,188753.1630208684,216701.4871878718
2962,3.0,80.42077614386,43.39224618255557,11.0,10,16.0,1997,0.0,1,1,30,5562,0,0,5,0,0,0,0,0,38.0,0,0,277100.6108119677,232825.53906714258,337996.94742821564
2963,2.0,49.45470477600306,27.34666443789824,6.0,7,9.0,1976,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,0,78.0,0,0,231223.862495127,192538.8720151198,214596.5786262534
2964,3.0,71.27490232906905,43.44001082750268,9.0,8,15.0,2011,0.161531741,1,1,25,5648,1,2,4,1,0,0,0,0,197.0,0,1,243581.54701008857,171058.5197985668,220990.39937639463
2965,3.0,77.86730578815279,49.52390252181554,10.0,17,17.0,2000,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,66.0,0,0,324328.04766366305,266407.1771777748,337718.5603957901
2966,2.0,41.815097908593856,25.018908817069065,5.0,5,5.0,1962,0.130617806,1,1,39,10418,9,1,9,1,0,0,0,0,58.0,0,0,222556.5624232518,188753.1630208684,181939.8911674915
2967,3.0,73.61935861854883,49.866005233603424,10.0,2,17.0,2009,0.197367951,1,1,8,2423,1,0,1,1,0,0,0,0,66.0,0,0,291476.3079349831,238247.4214977755,265858.17931397876
2968,2.0,77.50671396453396,62.50671396453396,12.0,3,22.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,202078.69215108693,180026.27472052464,209388.98232716546
2969,2.0,65.98011266483246,66.03440635972252,10.0,9,17.0,2017,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,102.0,0,1,170900.2142682733,171058.5197985668,185781.5317619327
2970,2.0,56.28031161619775,35.36073381290812,7.0,3,9.0,1971,0.2001468019999999,1,1,23,3975,8,2,0,1,0,0,0,0,7.0,0,0,206112.0810149097,180026.27472052464,224455.49906350777
2971,3.0,90.4092500741474,86.15461271620632,3.0,3,3.0,2017,0.178916796,1,1,18,3594,4,1,5,1,0,0,0,0,12.0,0,0,497262.39290131454,161884.91034616335,461976.4891057626
2972,1.0,44.0456765290912,38.0456765290912,3.0,15,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,377.0,0,1,103905.55860519898,184486.69433545138,123985.6321788999
2973,3.0,64.19588605946585,46.74645843223715,6.0,8,9.0,1972,0.002211665,1,1,39,7614,3,1,5,0,0,0,0,0,153.0,0,1,209726.09652546572,192538.8720151198,240661.5560089767
2974,3.0,91.1818752729304,60.17610673114037,9.0,7,9.0,1954,0.3139245519999999,1,1,22,4625,11,2,10,1,0,0,0,0,7.0,0,0,299204.81159704167,192538.8720151198,361210.1112245531
2975,1.0,48.16982935700519,25.32539908060597,6.0,7,12.0,2014,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,153.0,0,1,129252.44008922527,171058.5197985668,123840.67989284448
2976,1.0,38.70694320605964,20.38525122390129,10.0,17,22.0,1996,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,66.0,0,0,185169.18572935258,266407.1771777748,184228.02981332134
2977,1.0,82.42117503483017,76.42117503483017,3.0,4,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,1,102.0,0,1,126611.41489815869,188753.1630208684,187521.89710045283
2978,3.0,56.479496520853935,38.1675114811581,6.0,2,9.0,1970,0.151346216,1,0,32,5889,10,4,1,1,0,0,0,0,36.0,0,0,366800.2896237908,180026.27472052464,261927.9850340865
2979,2.0,44.88250040976927,28.301890645567,5.0,3,5.0,1963,0.000995363,1,1,42,7651,1,1,5,1,0,0,0,0,53.0,0,0,200019.0134814035,180026.27472052464,173448.68946145888
2980,2.0,47.48969088138692,28.189122288726026,6.0,1,12.0,1981,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,0,78.0,0,0,231223.862495127,184563.26549625464,205710.19114245358
2981,2.0,51.8322725285692,45.8322725285692,3.0,3,6.0,1977,0.005767451,1,1,1,388,0,0,0,1,0,0,0,1,377.0,0,1,143681.1841476016,180026.27472052464,85997.41098492271
2982,1.0,41.95676772753267,21.421641472101847,8.0,2,17.0,1991,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,79.0,0,0,165107.70627407625,204940.08260898892,168347.53327727332
2983,1.0,33.31821814724473,20.315534772105877,5.0,1,5.0,1981,0.051815435,1,1,5,1227,0,0,0,1,0,1,0,0,578.0,0,1,117801.20493288733,184563.26549625464,108572.49608890738
2984,1.0,43.065595593917934,22.826421468070382,8.0,8,12.0,1983,0.050900058,1,1,43,10621,1,2,3,1,0,0,0,0,50.0,0,0,148565.0565610389,231293.38628897647,169468.53183822028
2985,2.0,76.29371390647067,41.08269690138201,6.0,20,30.0,2012,0.0,1,1,36,6714,2,0,2,1,0,0,0,0,51.0,0,0,212784.18167029577,218538.048236916,397434.0795398022
2986,2.0,41.87340208180896,27.33526786038101,6.0,1,5.0,1962,0.265088676,1,1,37,5288,0,3,2,1,0,0,0,0,50.0,0,0,193518.6591764792,178342.56686107177,167136.07469092327
2987,2.0,64.18396444683056,43.19848385728016,8.0,12,14.0,1977,0.0,1,1,23,3684,2,0,4,1,0,0,0,0,36.0,0,0,328784.51259435073,184486.69433545138,316373.71640684514
2988,3.0,82.47795798479518,47.10566436630096,10.0,14,17.0,1990,0.041365446,1,1,31,5569,0,1,4,1,0,0,0,0,39.0,0,0,286817.2336134426,232825.53906714258,306158.36567164684
2989,2.0,52.35996514239503,30.196706982559157,9.0,4,12.0,1975,0.050900058,1,1,43,10621,1,2,3,1,0,1,0,0,50.0,0,0,193518.6591764792,188753.1630208684,202998.3944593926
2990,2.0,43.80717698785416,29.39249886010355,5.0,7,9.0,1971,0.150817539,1,1,16,3433,4,4,5,1,0,0,0,0,25.0,0,0,228628.22570789303,192538.8720151198,216483.67843784773
2991,1.0,41.097757036421775,18.532148589130696,8.0,1,16.0,2013,0.017647053,1,1,2,469,0,0,0,1,0,1,0,0,578.0,0,1,117801.20493288733,183654.6970119634,136420.15626432598
2992,2.0,66.46950988443243,0.5672669909658279,3.0,4,13.0,2018,0.017647053,1,1,2,469,0,0,0,1,0,1,0,0,578.0,0,1,167073.34395124693,170847.41676632906,184599.63304660202
2993,3.0,76.88518041611354,44.43330979690482,10.0,9,17.0,1994,0.025609157,1,1,33,5261,0,3,1,1,0,0,0,0,445.0,0,1,244044.14116421936,231293.38628897647,239671.38969720565
2994,2.0,54.80488330709369,32.30647626697637,9.0,8,17.0,2003,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,578.0,0,1,167073.34395124693,221027.67238496797,210819.68079994005
2995,2.0,48.23573085439865,30.228384997745856,5.0,3,12.0,1970,0.31019913,1,1,11,2748,1,0,0,1,0,0,0,0,197.0,0,1,189407.4278287192,180026.27472052464,161527.25829719368
2996,1.0,32.39474053457854,19.2303580846972,4.0,4,5.0,1961,0.051942062,1,1,17,4017,7,2,0,1,0,0,0,0,25.0,0,0,157045.91862163498,188753.1630208684,143936.95902375627
2997,3.0,84.44533637955705,78.44533637955705,3.0,1,1.0,2016,0.034656082,1,1,0,168,0,0,0,1,0,1,0,1,377.0,0,1,155760.41968882288,183654.6970119634,185972.19980570063
2998,1.0,106.02329935511663,102.19411653785808,3.0,2,2.0,1977,0.014072961,1,1,2,475,0,0,0,1,0,0,0,0,377.0,0,1,103905.55860519898,180026.27472052464,227678.01502931069
2999,1.0,36.51353516143603,30.51353516143603,3.0,2,25.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,153.0,0,1,129252.44008922527,180026.27472052464,125479.73119160133
3000,1.0,42.54209203640937,20.162828488856544,8.0,17,17.0,1997,0.0006991189999999,1,1,14,3369,24,0,3,1,0,0,0,0,18.0,0,0,208951.32142132378,266407.1771777748,213396.04735260722
3001,2.0,71.90870883067885,75.47705830177568,3.0,3,22.0,2016,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,0,445.0,0,1,202078.69215108693,161884.91034616335,212057.70488669907
3002,3.0,84.42306715375351,53.18829804902927,11.0,9,25.0,2008,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,0,3.0,0,0,243250.62331044863,221027.67238496797,337137.1396572209
3003,3.0,137.33758325777274,131.33758325777274,3.0,1,3.0,1977,0.004949358,1,1,0,186,0,0,0,1,0,0,0,1,45.0,0,0,211180.7942193569,178342.56686107177,198043.3860140241
3004,1.0,44.8544491057594,42.761060843949046,3.0,14,22.0,1977,0.2114012139999999,1,1,9,1892,0,0,1,1,0,0,0,0,578.0,0,1,117801.20493288733,184486.69433545138,118272.58646626299
3005,2.0,51.09712842194072,32.637458134522845,8.0,13,17.0,2004,0.43788524,1,1,23,5735,3,0,5,1,0,0,0,0,90.0,0,0,201654.7261110164,250613.2151511065,222511.8724885936
3006,2.0,64.14247882964945,58.14247882964945,3.0,14,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,377.0,0,1,143681.1841476016,184486.69433545138,165054.99728489135
3007,1.0,37.62551699357251,23.09124649553917,3.0,1,9.0,1977,0.038692987,1,1,28,6533,1,2,5,1,0,1,0,0,74.0,0,0,149725.71044079834,178342.56686107177,148849.87285855046
3008,3.0,68.56716856897975,69.15656737141963,7.0,3,9.0,1960,0.0,1,1,23,3684,2,0,4,1,0,0,0,0,36.0,0,0,366800.2896237908,180026.27472052464,310804.5207022183
3009,1.0,44.72906203580355,4.783498733893319,3.0,5,12.0,2017,0.014072961,1,1,2,475,0,0,0,1,0,0,0,0,377.0,0,1,103905.55860519898,170847.41676632906,117532.11984868512
3010,1.0,37.23558744603266,31.23558744603266,3.0,1,3.0,1977,0.005767451,1,1,1,388,0,0,0,1,0,1,0,1,377.0,0,1,103905.55860519898,178342.56686107177,83828.4595144905
3011,1.0,41.92266325735349,40.14466501165563,8.0,7,17.0,1991,0.43788524,1,1,23,5735,3,0,5,1,0,0,0,0,90.0,0,0,161307.525553652,231293.38628897647,169578.49681024268
3012,2.0,44.30863623532426,28.237334501045147,5.0,3,3.0,1961,0.298204575,1,1,16,4048,3,1,3,1,0,1,0,0,78.0,0,0,231223.862495127,180026.27472052464,178894.79963736222
3013,2.0,65.74084235281127,38.21069263806022,9.0,4,17.0,2016,0.2114012139999999,1,1,9,1892,0,0,1,1,0,0,0,0,578.0,0,1,167073.34395124693,170847.41676632906,143485.482691931
3014,2.0,57.66976927251717,31.95694613847787,11.0,3,16.0,1981,0.007658515,1,1,35,7077,56,3,19,1,0,1,0,0,3.0,0,0,350486.36907059106,204940.08260898892,340739.6520024032
3015,2.0,55.10136880465269,33.96821748936237,8.0,14,17.0,1989,0.100455735,1,1,43,7227,0,1,6,0,0,1,0,0,41.0,0,0,217119.1999410041,232825.53906714258,234476.8953573584
3016,2.0,65.84775048739071,59.84775048739071,3.0,5,13.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,1,0,1,445.0,0,1,202078.69215108693,188753.1630208684,206708.1820085136
3017,2.0,66.28446815336552,5.896024137751461,3.0,22,24.0,1977,0.0,1,1,30,7538,87,5,5,1,0,0,0,0,1.0,0,0,336584.1180920175,175836.38525932154,320688.26986275264
3018,2.0,55.32762909591875,34.62781740645436,8.0,11,14.0,1996,0.309479124,1,1,35,7715,4,0,6,1,0,0,0,0,54.0,0,0,215477.28897389598,232825.53906714258,236175.17184738352
3019,2.0,64.4470289147189,58.4470289147189,3.0,1,1.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,578.0,0,1,167073.34395124693,178342.56686107177,204969.4775320548
3020,2.0,54.05270366969877,31.06462131472433,9.0,17,17.0,1984,0.050900058,1,1,43,10621,1,2,3,1,0,0,0,0,50.0,0,0,193518.6591764792,266407.1771777748,216887.32917975925
3021,3.0,79.35960333453173,73.35960333453173,3.0,10,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,244044.14116421936,184486.69433545138,245298.72507449822
3022,1.0,52.93483444445153,51.641588514844216,10.0,7,17.0,2015,0.034656082,1,1,0,168,0,0,0,1,0,0,0,0,377.0,0,1,103905.55860519898,171058.5197985668,122904.63027697192
3023,2.0,44.285160148367225,24.124580481348925,5.0,10,12.0,1975,0.188783766,1,1,31,6137,4,0,1,1,0,1,0,0,78.0,0,0,212027.90507381962,184486.69433545138,205280.37401323701
3024,1.0,55.06579978062618,25.212095644522,10.0,24,40.0,2015,0.151346216,1,0,32,5889,10,4,1,1,0,0,0,0,36.0,0,0,194894.4127880251,218538.048236916,319297.08923481207
3025,2.0,78.93097025484747,39.09411987338049,11.0,6,17.0,2008,0.069753361,1,1,53,13670,4,1,11,1,0,0,0,0,49.0,0,0,272209.13621682214,221027.67238496797,353578.99837183376
3026,3.0,99.00970911385905,58.47001645351887,12.0,15,16.0,1991,0.035145267,1,1,42,9292,3,0,3,1,0,0,0,0,54.0,0,0,326541.04191677156,232825.53906714258,428532.0274137247
3027,2.0,63.49048809593928,57.49048809593928,3.0,4,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,1,48.0,0,0,190500.6367525019,188753.1630208684,192384.05027662855
3028,3.0,65.22173261261237,43.281516556774136,7.0,12,12.0,1974,0.019508796,1,1,37,7687,11,5,5,1,0,0,0,0,2.0,0,0,352123.6315368624,184486.69433545138,340772.60829730117
3029,1.0,40.495017241199406,34.495017241199406,3.0,8,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,1,102.0,0,1,126611.41489815869,192538.8720151198,114970.35185526227
3030,3.0,115.00822310564192,66.0456064773407,11.0,13,24.0,2010,0.000991363,1,1,33,6783,3,1,9,1,0,0,0,0,18.0,0,0,411880.5586631723,250613.2151511065,458382.27700504696
3031,3.0,69.13093951777223,45.00084095493787,3.0,3,9.0,1970,0.135649789,1,1,46,7960,6,3,11,1,0,0,0,0,15.0,0,0,279522.7374465121,180026.27472052464,273233.7671667509
